"CityName","Locality","CityTownName","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"屏東縣","枋寮鄉","屏東縣枋寮鄉","33202",33161,33107,32922,32674,32517,32196,31853,31550,31501,31422,31433,31376,31091,31077,30936,30578,30197,30026,29786,29474,29200,28955,28585,28109,27632,27419,27137,26986,26628,26218,25971,25693,25482,25120,24826,24571,24323,24023
"屏東縣","新園鄉","屏東縣新園鄉","40705",41335,41656,41611,41675,41929,41905,41737,41374,41265,41636,42148,42100,42240,42187,41994,41943,41966,41554,41523,41372,41306,41132,40815,40549,40003,39486,39188,38980,38300,37819,37429,37117,36692,36217,35680,35321,34880,34468
"屏東縣","崁頂鄉","屏東縣崁頂鄉","14326",14309,14213,14155,14072,13925,13815,13787,13885,13965,13846,13964,14067,13991,13958,14051,14431,14788,15138,15305,15320,15374,15514,15788,16350,16809,17058,17042,17335,17379,17053,16680,16429,16374,16155,15916,15720,15519,15419
"屏東縣","林邊鄉","屏東縣林邊鄉","22902",22860,23910,23991,24135,23905,23623,23466,23292,23446,23674,23820,23898,23912,23840,23790,23602,23365,23130,22953,22795,22562,22232,21850,21725,21491,21305,21101,21143,20854,20286,19909,19573,19235,18896,18317,18080,17795,17583
"屏東縣","南州鄉","屏東縣南州鄉","15031",14998,14996,14881,14887,14695,14443,14237,14229,14247,14295,14287,14216,14182,14066,13938,13833,13691,13390,13316,13265,13122,12894,12673,12580,12304,12168,12016,11919,11700,11522,11276,11130,11026,10857,10808,10670,10639,10513
"屏東縣","佳冬鄉","屏東縣佳冬鄉","26630",26514,26298,26174,26013,25883,25604,25391,24906,24794,24689,24611,24495,24470,24420,24334,24116,23851,23717,23500,23424,23139,22967,22815,22414,22070,21787,21711,21715,21377,21030,20799,20538,20247,19905,19689,19380,19121,18846
"屏東縣","琉球鄉","屏東縣琉球鄉","15558",15492,15291,15229,15234,15080,14822,14677,14602,14169,13898,13463,13671,13161,12886,12619,13800,12562,12472,12514,14485,13316,13215,13139,13289,12813,12652,12550,12620,12300,12169,12145,12415,12675,12517,12423,12337,12364,12232
"屏東縣","車城鄉","屏東縣車城鄉","15284",15187,14935,14615,14390,14096,13584,13221,12977,12832,12646,12395,12187,12027,11905,11619,11424,11199,10968,10862,11014,10915,10639,10460,10436,10260,10082,9954,9999,9625,9410,9196,9106,9121,8917,8741,8586,8577,8403
"屏東縣","滿州鄉","屏東縣滿州鄉","11236",11122,11080,10797,10776,10458,10219,9908,9788,9642,9451,9363,9378,9371,9269,9153,9174,9156,9017,8827,9175,8930,8726,8591,8981,8786,8675,8541,8679,8453,8256,8243,8124,8126,7999,7847,7840,7968,7686
"屏東縣","枋山鄉","屏東縣枋山鄉","8472",8365,8176,8006,7891,7799,7640,7533,7318,7132,7058,6938,6956,6991,6826,6784,7046,6831,6765,6665,6771,6609,6486,6333,6388,6328,6240,6156,6180,6062,5919,5855,5775,5749,5644,5535,5478,5498,5349
"屏東縣","三地門鄉","屏東縣三地門鄉","6950",6934,6942,6907,6879,6742,6607,6608,6638,6704,6754,6787,7020,6986,6984,7050,7229,7280,7250,7193,7435,7449,7321,7250,7396,7301,7234,7306,7556,7573,7548,7522,7566,7784,7701,7662,7644,7697,7673
"屏東縣","霧臺鄉","屏東縣霧臺鄉","3295",3290,3236,3185,3144,3027,2924,2835,3195,2940,2838,2758,3037,2877,2812,2853,3358,3013,2845,2775,3120,2961,2879,2755,2858,2839,2737,2684,2915,2978,2966,3106,3199,3435,3329,3285,3246,3354,3295
"屏東縣","瑪家鄉","屏東縣瑪家鄉","6051",6016,6001,5947,5875,5819,5731,5686,5680,5873,5916,6025,6099,6156,6068,6123,6260,6257,6273,6251,6344,6380,6412,6419,6561,6571,6531,6430,6537,6544,6550,6584,6598,6718,6769,6773,6746,6829,6787
"屏東縣","泰武鄉","屏東縣泰武鄉","4718",4712,4674,4653,4626,4606,4557,4404,4403,4498,4547,4585,4677,4717,4708,4790,4776,4774,4814,4764,4821,4909,4901,4875,5032,4971,4918,4919,5122,5099,5089,5062,5131,5289,5217,5262,5271,5392,5408
"屏東縣","來義鄉","屏東縣來義鄉","7465",7474,7444,7453,7458,7473,7435,7469,7491,7560,7610,7688,7797,7840,7868,7960,7975,8007,8071,7965,8011,8048,8018,7938,7905,7886,7791,7694,7883,7764,7688,7651,7610,7648,7570,7494,7465,7433,7427
"屏東縣","春日鄉","屏東縣春日鄉","5238",5222,5187,5158,5139,5180,5186,5213,5181,5205,5232,5220,5278,5264,5345,5314,5284,5249,5180,5123,5121,5090,5081,5043,5042,5026,5001,4927,4866,4821,4842,4831,4823,4866,4806,4855,4867,4909,4944
"屏東縣","獅子鄉","屏東縣獅子鄉","5188",5201,5182,5204,5201,5256,5215,5107,5007,5184,5250,5232,5283,5325,5296,5287,5283,5238,5214,5139,5113,5091,5079,5022,5035,5023,4971,4949,4983,4873,4815,4789,4776,4882,4806,4827,4806,4954,4912
"屏東縣","牡丹鄉","屏東縣牡丹鄉","5829",5804,5729,5702,5598,5506,5402,5374,5284,5319,5326,5304,5501,5538,5590,5384,5426,5351,5267,5153,5119,5084,4977,4912,5014,4965,4870,4865,5004,4995,4920,4836,4777,4864,4767,4853,4926,4981,4867
"臺東縣","臺東市","臺東縣臺東市","110721",111312,110702,110747,111206,110461,109358,108258,108127,108196,108086,108353,108606,109189,110095,110921,111646,111060,111039,110941,110894,110899,110916,110920,110690,110559,110204,109839,109576,108870,108310,107720,107316,106929,106759,106368,105960,105573,105202
"臺東縣","成功鎮","臺東縣成功鎮","24070",23794,23574,23213,22902,22548,22060,21485,20959,20770,20643,20499,20287,20205,20394,20250,19786,19366,19075,18687,18469,18234,17828,17438,17087,16713,16422,16189,15984,15810,15542,15253,15051,14943,14652,14411,14238,14059,13748
"臺東縣","關山鎮","臺東縣關山鎮","13636",13883,13673,13374,13142,12834,12423,12161,11951,12011,11947,11877,11976,11839,11808,11725,11562,11333,11224,11020,10962,10821,10624,10421,10297,10095,9987,9880,9849,9715,9559,9425,9268,9111,8923,8811,8742,8703,8575
"臺東縣","卑南鄉","臺東縣卑南鄉","24420",24333,24128,23781,23334,22747,23001,21902,21964,21716,21534,21015,20931,20999,20810,20699,20539,20496,20367,20162,20057,19926,19649,19408,19033,18745,18447,18324,18379,18231,18055,17834,17763,17700,17507,17443,17399,17269,17132
"臺東縣","大武鄉","臺東縣大武鄉","8403",8283,8212,8140,8152,7953,7757,7609,7558,7453,7350,7273,7308,7232,7019,6988,7006,6997,6767,6660,6739,6942,8100,7638,7730,7372,7085,6890,7160,7012,6790,6632,6531,6565,6324,6238,6117,6046,5851
"臺東縣","太麻里鄉","臺東縣太麻里鄉","16036",16082,16034,15883,15765,15561,15159,14898,14663,14570,14503,14522,14561,14495,14454,14468,14150,13871,13690,13435,13348,13277,13104,12829,12586,12413,12210,12136,12094,12014,11823,11669,11595,11507,11374,11304,11163,11147,10984
"臺東縣","東河鄉","臺東縣東河鄉","17206",17200,17593,17021,17108,16705,15536,14029,13743,13512,13629,14076,14180,13805,13257,12915,12491,12036,11636,11240,10998,10873,10605,10330,10224,9915,9729,9532,9523,9329,9222,9108,8992,9000,8847,8686,8517,8479,8349
"臺東縣","長濱鄉","臺東縣長濱鄉","15134",15069,14776,14558,14339,14007,13649,13252,12971,12633,12368,12245,12212,12104,11950,11726,11567,11138,10819,10480,10228,10024,9710,9469,9206,8987,8839,8611,8477,8291,8031,7869,7733,7756,7579,7399,7260,7182,7021
"臺東縣","鹿野鄉","臺東縣鹿野鄉","13144",13034,12748,12524,12370,12167,11741,11273,11068,11120,11027,11210,11113,10816,10738,10635,10457,10298,10169,9971,9809,9745,9550,9452,9457,9128,8940,8747,8676,8584,8403,8304,8229,8202,8107,8018,7951,7875,7744
"臺東縣","池上鄉","臺東縣池上鄉","14109",13999,13911,13702,13423,13043,12692,12288,12030,11933,11772,11696,11718,11666,11595,11551,11368,11117,10914,10715,10508,10397,10180,9953,9893,9650,9478,9366,9356,9196,9012,8824,8679,8591,8488,8375,8248,8199,8141
"臺東縣","綠島鄉","臺東縣綠島鄉","3797",3922,4059,4098,4365,4367,4037,3076,3295,3337,3546,3144,3043,2802,2634,2513,2810,2743,2717,2799,3246,3289,3201,3132,3145,3026,3093,3156,3331,3358,3400,3462,3580,3808,3775,3724,3926,4097,4045
"臺東縣","延平鄉","臺東縣延平鄉","4478",4445,4461,4419,4374,4284,4231,4157,4135,4074,4017,3976,4004,3946,3929,3891,3863,3815,3764,3708,3729,3769,3692,3720,3768,3703,3629,3566,3621,3599,3560,3551,3552,3614,3575,3523,3551,3628,3540
"臺東縣","海端鄉","臺東縣海端鄉","5154",5136,5124,5176,5174,5168,5088,5122,5056,4989,5022,5050,5058,5030,4976,4954,4927,4871,4862,4823,4786,4742,4692,4674,4654,4619,4576,4537,4535,4510,4408,4379,4363,4378,4322,4283,4222,4186,4120
"臺東縣","達仁鄉","臺東縣達仁鄉","4593",4576,4552,4512,4444,4343,4307,4258,4224,4194,4170,4193,4233,4259,4267,4185,4341,4308,4245,4170,4203,4141,4047,3959,3990,3815,3739,3722,4103,4095,3965,3832,3762,3721,3589,3524,3518,3580,3499
"臺東縣","金峰鄉","臺東縣金峰鄉","3323",3313,3342,3300,3324,3325,3345,3300,3256,3281,3262,3228,3299,3341,3426,3416,3437,3395,3369,3358,3401,3441,3388,3373,3422,3348,3322,3329,3526,3560,3519,3520,3502,3669,3586,3612,3653,3739,3703
"臺東縣","蘭嶼鄉","臺東縣蘭嶼鄉","2876",2917,2940,2952,2967,2964,2979,3005,3016,3014,3011,3005,3007,2990,3023,2994,3052,3093,3144,3143,3235,3445,3556,3657,3761,3869,3960,4025,4307,4499,4691,4870,4905,4976,5045,5083,5075,5157,5127
"花蓮縣","花蓮市","花蓮縣花蓮市","103625",104013,103994,103795,105177,106265,106658,107255,106921,107552,107504,107090,107441,107824,108192,108414,109095,108777,108407,107815,108103,107525,108145,109324,109582,109573,109847,110035,109945,109251,108755,108077,107281,106368,105724,105034,104380,103841,103404
"花蓮縣","鳳林鎮","花蓮縣鳳林鎮","19636",19464,19129,18809,18395,18014,17345,16972,16564,16293,15993,15912,15740,15653,15399,15208,14923,14565,14273,14027,13831,13634,13427,13113,13022,12680,12451,12308,12174,11957,11712,11532,11397,11237,11115,11004,10861,10846,10802
"花蓮縣","玉里鎮","花蓮縣玉里鎮","41592",41478,41424,41246,40867,40428,39476,38620,37694,37076,36789,36455,35588,35038,34507,34323,33701,33494,32984,32319,31822,31202,30718,29860,29363,28659,28138,27685,27279,26879,26452,26055,25695,25396,25013,24740,24345,24007,23648
"花蓮縣","新城鄉","花蓮縣新城鄉","18236",18849,19555,19770,19494,19135,19067,18886,18674,19113,19286,19510,19791,20184,20406,20334,20455,20479,20517,20554,20702,20978,21215,21042,21032,20822,20501,20322,20324,20206,20130,20131,20148,20286,20216,20274,20185,20159,20083
"花蓮縣","吉安鄉","花蓮縣吉安鄉","49681",51509,53057,54746,55711,55902,55944,56205,58077,60669,63023,65909,67360,68618,70156,71374,72130,73632,75202,76577,76953,77916,78401,78018,77869,78739,78922,79048,79445,79688,80464,81325,82157,82577,83240,83656,83747,83221,83583
"花蓮縣","壽豐鄉","花蓮縣壽豐鄉","25282",25289,25046,24761,24436,23848,22934,22415,21996,21801,21520,21457,21530,21642,21466,21225,21229,20899,20702,20594,20498,20436,20298,20198,20029,19641,19325,19111,18908,18660,18494,18265,18109,18237,18195,18146,18043,17949,17820
"花蓮縣","光復鄉","花蓮縣光復鄉","21375",21209,20975,20920,20660,20110,19910,19498,19104,18995,18809,18910,18820,18295,18140,17947,17566,17279,16988,16507,16309,16114,15825,15551,15325,14930,14680,14388,14271,14120,13837,13613,13459,13395,13219,13032,12888,12789,12536
"花蓮縣","豐濱鄉","花蓮縣豐濱鄉","8747",8721,8639,8590,8486,8382,8090,8049,7875,7704,7634,7564,7455,7381,7326,7203,7096,6839,6615,6405,6345,6138,5939,5694,5619,5472,5356,5174,5135,5065,4857,4668,4632,4706,4541,4439,4383,4752,4476
"花蓮縣","瑞穗鄉","花蓮縣瑞穗鄉","18649",18701,18844,18825,18640,18449,17987,17580,17160,16993,16895,16803,16787,16676,16591,16142,16018,15796,15520,15208,14859,14671,14420,14149,13919,13620,13380,13163,13086,12863,12588,12372,12170,12107,11926,11757,11653,11668,11433
"花蓮縣","富里鄉","花蓮縣富里鄉","19827",19626,19577,19298,19096,18560,17782,17151,16638,16211,16002,15850,16162,15910,15871,15596,15136,14228,13986,13526,13510,13448,13191,12841,12478,12282,12049,11811,11869,11667,11387,11189,10966,10849,10633,10557,10413,10277,10161
"花蓮縣","秀林鄉","花蓮縣秀林鄉","14565",14660,14480,14660,14366,14224,14173,14089,14101,14070,14355,14428,14959,15211,15183,15131,15149,15213,15316,15283,15460,15494,15312,15280,15115,15005,14951,14904,15107,15244,15173,15167,15267,15494,15666,15796,15889,15939,15953
"花蓮縣","萬榮鄉","花蓮縣萬榮鄉","8000",8029,8023,8020,8001,7872,7853,7819,7748,7820,7788,7860,7957,7914,7895,8004,7942,7927,7837,7675,7635,7610,7398,7321,7224,7216,7137,7027,7001,6856,6756,6612,6495,6530,6420,6440,6384,6419,6313
"花蓮縣","卓溪鄉","花蓮縣卓溪鄉","8315",8343,8274,8234,8220,8151,8164,8038,7939,7936,7892,7861,7874,7901,7849,7759,7637,7473,7339,7140,7112,6988,6857,6758,6721,6664,6565,6457,6420,6349,6233,6184,6121,6210,6037,6036,6066,6101,6035
"澎湖縣","馬公市","澎湖縣馬公市","55567",55738,55459,55304,55177,55091,54677,54102,53320,53600,53531,53595,53398,53049,52639,52218,50913,52105,52229,52722,53132,53848,54009,53997,54049,53942,54566,55126,56435,57061,57468,58490,59502,60335,60924,61740,62308,62610,62999
"澎湖縣","湖西鄉","澎湖縣湖西鄉","15680",15550,15289,15116,14813,14492,14159,14376,14550,14364,14551,14741,15086,13930,13286,12980,13122,12786,12619,12673,12943,13114,13035,12933,12976,12933,12860,13017,13520,13660,13699,13915,14221,14315,14413,14435,14508,14594,14997
"澎湖縣","白沙鄉","澎湖縣白沙鄉","11346",11184,11067,10928,10730,10452,10143,10041,9907,9920,9798,9664,9636,9311,9144,8977,9386,8992,8995,9003,9559,9559,9446,9253,9354,9219,9176,9202,9458,9471,9412,9491,9591,9799,9710,9799,9817,9827,9833
"澎湖縣","西嶼鄉","澎湖縣西嶼鄉","11413",11300,11134,11023,10971,10763,10456,10217,9949,9877,9634,9451,9384,9126,8973,8742,9127,8528,8361,8264,8593,8507,8420,8308,8309,8163,8171,8177,8483,8437,8354,8354,8403,8438,8417,8403,8408,8349,8306
"澎湖縣","望安鄉","澎湖縣望安鄉","6686",6489,6280,6013,5921,5642,5304,4877,4645,4406,4217,4052,4119,3845,3624,4000,5211,4000,3790,3840,4946,4321,4194,4190,4587,4393,4426,4502,4743,4747,4661,4995,5021,5117,5091,5131,5176,5235,5273
"澎湖縣","七美鄉","澎湖縣七美鄉","4982",4911,4854,4791,4670,4487,4267,4131,3951,3765,3715,3582,3665,3384,3271,3170,3410,3052,3019,2994,3095,3097,3149,3127,3214,3135,3191,3284,3571,3542,3563,3598,3662,3754,3749,3755,3856,3825,3799
"基隆市","中正區","基隆市中正區","63839",63169,62803,62574,61869,61761,61788,61728,61956,62220,62310,62168,61910,61819,61654,60507,60159,59734,59549,59498,59585,59498,59436,59127,58844,58029,57601,56803,56247,55271,54447,54020,53571,53094,52710,52572,52163,51670,51483
"基隆市","七堵區","基隆市七堵區","60283",63403,67371,69706,70375,71140,71926,49114,49605,50683,51885,53453,54495,55091,55787,56181,56033,55617,55889,56170,56069,55684,55526,55519,55251,55111,55169,55199,55496,55161,54711,54217,54041,53974,54060,54103,53972,53782,53732
"基隆市","暖暖區","基隆市暖暖區","22255",23089,23930,24502,24602,24670,24954,25024,25405,26039,26540,27249,28062,28999,30670,33191,35819,35848,36725,37572,38244,38245,38433,38500,38372,38548,38469,38210,38095,37958,37943,37851,37860,38188,38379,38407,38708,38619,38535
"基隆市","仁愛區","基隆市仁愛區","71692",70873,69386,68068,67510,66254,65278,64837,64678,63549,62902,62392,62163,60579,58662,56438,54198,53796,52286,51074,50341,49607,49048,48588,49327,49981,50362,50340,50400,49581,48717,47741,47034,46244,45626,45021,44314,43730,43201
"基隆市","中山區","基隆市中山區","40875",39437,37746,36065,35033,33796,32563,49233,49016,49162,49377,49369,49074,48874,49528,50291,51183,51707,52444,53308,54097,54457,54496,54141,53784,52973,52330,51908,51574,50909,50297,49794,49254,48733,48397,48115,47908,47398,46897
"基隆市","安樂區","基隆市安樂區","47830",48742,49712,50549,50929,51132,51385,58038,58564,59434,60333,61821,63417,65294,67404,70580,74374,77296,79059,80664,81900,83418,84237,85025,84954,84904,85303,85117,84859,84017,82779,82285,81906,81580,81329,82014,82358,82294,82267
"基隆市","信義區","基隆市信義區","41054",40973,40759,41202,41206,40863,40647,40698,41059,41832,42547,43030,43916,43864,45066,47011,47604,48120,49249,50139,50730,50541,51066,51437,51195,51087,51163,51402,51650,51237,51033,51245,51248,51264,51604,51868,52035,52662,52778
"新竹市","東區","新竹市東區","243218",288880,292740,297324,304010,306088,309899,314626,319197,155809,157676,158665,159925,161067,162463,165436,169041,170060,172098,175176,177796,180958,183381,185530,186903,187962,190163,192396,194927,197254,200092,203119,204578,206843,208142,209826,212553,215566,217841
"新竹市","北區","新竹市北區",NA,NA,NA,NA,NA,NA,NA,NA,NA,118676,120338,121995,122472,122221,121494,122713,123497,124567,126350,128325,129742,130809,131919,133497,135275,137630,139039,141823,144484,145441,146212,147561,148041,148753,149156,149993,150636,151679,152351
"新竹市","香山區","新竹市香山區","41519",NA,NA,NA,NA,NA,NA,NA,NA,49941,50897,52047,53063,54852,56298,57805,59262,61616,63510,64938,65758,67030,67597,67923,68514,69165,69833,71152,72176,72649,73748,74391,75864,76392,76762,77518,77943,78390,78611
"嘉義市","東區","嘉義市東區",NA,252376,252906,253016,253573,254001,254875,255994,256165,129062,130002,130704,130108,130311,130082,130021,128818,128979,130052,130112,130754,131286,132362,132115,128921,128482,128497,128284,127736,125297,124495,124242,123821,123370,122900,122462,122103,121162,120825
"嘉義市","西區","嘉義市西區",NA,NA,NA,NA,NA,NA,NA,NA,NA,128535,128466,127994,128491,130057,131309,132839,134004,134071,135057,136071,137239,136621,137232,138226,142780,143882,144578,145509,146125,147093,147031,146978,147051,147513,147466,147412,147295,147460,146865
"金門縣","金城鎮","金門縣金城鎮","16564",16615,16665,16539,16275,15933,15373,14922,14598,14493,14878,15138,15562,15807,15978,16130,17068,17158,17394,18201,19327,19988,20784,22035,23892,25964,27954,28840,31563,32315,34245,36974,39062,40933,42344,42726,43285,43325,43253
"金門縣","金湖鎮","金門縣金湖鎮","8780",10672,10790,10809,10789,8141,10484,10194,10051,9991,7026,10207,10543,10642,10824,10939,11802,11452,11574,12001,12496,13027,13514,14228,15575,17149,18203,18720,20467,21328,22738,24623,26074,27368,28402,28833,29413,29856,30171
"金門縣","金沙鎮","金門縣金沙鎮","10535",8777,8691,8476,8320,10747,7735,7467,7261,7192,10096,7403,7763,7843,8017,8135,8597,8561,8660,8997,9531,9807,10054,10631,11567,12375,13035,13514,14851,15324,16301,17543,18567,19465,20107,20312,20535,20784,20802
"金門縣","金寧鄉","金門縣金寧鄉","8773",8684,8640,8458,8316,8050,7750,7424,7096,6897,7250,7181,7514,7769,8016,8100,8749,8719,8894,9273,9942,10285,10687,11436,12628,13821,14832,15588,17836,18938,20520,22939,25118,27307,28833,30006,30838,31765,32531
"金門縣","烈嶼鄉","金門縣烈嶼鄉","5408",5378,5285,5106,4977,4756,4498,4287,4127,4076,4094,4156,4320,4357,4469,4527,4738,4787,4826,4994,5248,5448,5580,5747,6103,6710,7091,7451,8580,8921,9515,10424,11236,11978,12450,12568,12700,12861,12749
"金門縣","烏坵鄉","金門縣烏坵鄉","188",194,191,171,169,152,147,133,116,105,98,85,105,98,90,93,126,383,383,366,414,378,364,379,499,472,432,457,506,538,564,608,656,672,663,669,685,682,679
"連江縣","南竿鄉","連江縣南竿鄉","4293",3912,3895,3806,3656,3555,3449,3314,3145,3027,3049,3454,3176,3196,3429,3437,4437,3717,3709,3870,5224,4896,5101,5505,6025,5846,5945,5798,5939,5904,6000,6780,7288,7496,7409,7382,7544,7663,7599
"連江縣","北竿鄉","連江縣北竿鄉","1873",1754,1651,1584,1567,1530,1474,1436,1376,1281,1246,1290,1200,1203,1226,1255,1869,1354,1324,1337,1866,1885,1774,1831,1932,1804,1824,1762,1755,1801,1864,2071,2268,2320,2333,2344,2360,2425,2595
"連江縣","莒光鄉","連江縣莒光鄉","1148",1049,1007,951,908,824,706,624,618,577,545,545,585,536,573,683,1337,813,754,746,873,1087,1036,1109,1420,1176,1180,1183,1166,1186,1163,1327,1438,1424,1535,1562,1624,1618,1543
"連江縣","東引鄉","連江縣東引鄉","885",796,785,782,795,784,782,784,759,700,707,669,642,631,628,686,776,771,773,780,888,895,895,914,968,960,997,1012,1059,1053,1079,1132,1171,1266,1270,1307,1352,1350,1352
